condition,run,model,triples_seen_in_training,frequency
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('d', 'd', 'd')",1179
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
50L_50NL,2,50L_50NL_2_2,"('s', 's', 's')",1123
